customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_003778,05-04-2024,Small Business,Healthcare,Other,Basic,49,12,3,1,67,33,,0,9,452.24,452.24,05-12-2024,26,9,50.24888889,2024-04
CUST_003779,31-10-2021,Small Business,Finance,Germany,Business,399,24,8,4,69,-44,,0,38.6,15721.38,15721.38,28-12-2024,3,39,403.1123077,2021-10
CUST_003780,25-09-2020,Small Business,Education,UK,Professional,149,12,8,2,100,19,19-01-2022,1,16,2441.21,2441.21,25-12-2021,1102,16,152.575625,2020-09
CUST_003781,31-03-2023,Small Business,Manufacturing,Canada,Business,399,12,4,2,51,23,,0,21.4,8802.18,8802.18,29-12-2024,2,22,400.0990909,2023-03
CUST_003782,07-07-2023,Startup,Healthcare,USA,Basic,49,24,2,2,76,4,,0,18.1,873.19,873.19,07-12-2024,24,18,48.51055556,2023-07
CUST_003783,12-07-2022,Enterprise,Technology,Other,Business,399,1,469,4,51,39,,0,30.1,12340.78,12340.78,12-12-2024,19,30,411.3593333,2022-07
CUST_003784,30-01-2023,Startup,Manufacturing,Germany,Professional,149,1,3,4,47,-26,17-08-2023,1,6.6,1082.73,1082.73,28-07-2023,522,7,154.6757143,2023-01
CUST_003785,09-03-2024,Startup,Healthcare,USA,Professional,149,12,1,2,74,-5,,0,9.9,1612.2,1612.2,09-12-2024,22,10,161.22,2024-03
CUST_003786,24-10-2024,Small Business,Real Estate,USA,Professional,149,1,9,5,85,97,,0,2.3,473.75,473.75,24-12-2024,7,3,157.9166667,2024-10
CUST_003787,13-05-2024,Small Business,Technology,USA,Business,399,12,5,3,61,7,,0,7.7,3392.6,3392.6,13-12-2024,18,8,424.075,2024-05
CUST_003788,03-09-2020,Startup,Healthcare,USA,Business,399,1,4,1,39,8,18-05-2022,1,20.7,8603.14,8603.14,03-05-2022,973,21,409.6733333,2020-09
CUST_003789,21-07-2024,Mid-Market,Technology,USA,Professional,149,24,26,2,80,-3,,0,5.4,905.2,905.2,21-12-2024,10,6,150.8666667,2024-07
CUST_003790,23-12-2024,Small Business,Manufacturing,UK,Professional,149,12,9,4,75,71,,0,0.3,143.82,143.82,23-12-2024,8,1,143.82,2024-12
CUST_003791,09-04-2024,Small Business,Real Estate,USA,Professional,149,12,4,2,77,45,,0,8.9,1402.09,1402.09,09-12-2024,22,9,155.7877778,2024-04
CUST_003792,10-05-2020,Mid-Market,Retail,Canada,Enterprise,999,12,18,5,100,-12,,0,56.5,56889.2,56889.2,10-12-2024,21,56,1015.878571,2020-05
CUST_003793,18-12-2020,Startup,Other,USA,Business,399,12,1,0,47,39,,0,49.1,19441.18,19441.18,18-12-2024,13,49,396.7587755,2020-12
CUST_003794,14-07-2020,Startup,Technology,USA,Professional,149,1,3,1,80,71,,0,54.4,8095.04,8095.04,14-12-2024,17,54,149.9081481,2020-07
CUST_003795,21-12-2024,Startup,Technology,UK,Basic,49,24,2,3,77,54,,0,0.3,53.63,53.63,21-12-2024,10,1,53.63,2024-12
CUST_003796,18-07-2022,Mid-Market,Education,Australia,Professional,149,1,40,2,64,64,,0,29.9,4622.94,4622.94,18-12-2024,13,30,154.098,2022-07
CUST_003797,16-08-2024,Enterprise,Real Estate,UK,Business,399,1,116,0,66,96,,0,4.6,1999.42,1999.42,16-12-2024,15,5,399.884,2024-08
CUST_003798,06-11-2023,Small Business,Education,UK,Basic,49,1,3,0,73,-20,,0,14,686.69,686.69,06-12-2024,25,14,49.04928571,2023-11
CUST_003799,18-10-2022,Enterprise,Education,Canada,Business,399,1,156,0,77,49,,0,26.8,10625.62,10625.62,18-12-2024,13,27,393.5414815,2022-10
CUST_003800,06-10-2021,Small Business,Healthcare,USA,Basic,49,24,6,3,49,0,16-01-2022,1,3.4,192.34,192.34,06-01-2022,1090,4,48.085,2021-10
CUST_003801,14-08-2020,Small Business,Technology,USA,Basic,49,12,8,1,84,-2,,0,53.3,2651.3,2651.3,14-12-2024,17,53,50.0245283,2020-08
CUST_003802,01-12-2021,Small Business,Real Estate,USA,Basic,49,12,7,3,76,36,,0,37.5,1895.84,1895.84,01-12-2024,30,37,51.23891892,2021-12
CUST_003803,08-02-2024,Small Business,Healthcare,Canada,Business,399,36,2,0,53,-12,,0,10.9,4790.81,4790.81,08-12-2024,23,11,435.5281818,2024-02
CUST_003804,09-02-2024,Small Business,Healthcare,Germany,Enterprise,999,1,9,0,73,22,,0,10.9,11152.45,11152.45,09-12-2024,22,11,1013.859091,2024-02
CUST_003805,21-09-2020,Mid-Market,Manufacturing,Germany,Basic,49,12,16,3,74,82,,0,52.1,2573.02,2573.02,21-12-2024,10,52,49.48115385,2020-09
CUST_003806,27-10-2023,Mid-Market,Healthcare,USA,Professional,149,24,24,1,74,61,,0,14.4,2252.81,2252.81,27-12-2024,4,15,150.1873333,2023-10
CUST_003807,18-02-2024,Small Business,Education,France,Basic,49,24,7,4,64,-22,,0,10.6,563.25,563.25,18-12-2024,13,11,51.20454545,2024-02
CUST_003808,28-12-2023,Small Business,Technology,USA,Business,399,1,3,2,46,-32,,0,12.3,5260.83,5260.83,28-12-2024,3,13,404.6792308,2023-12
CUST_003809,07-10-2021,Startup,Education,USA,Business,399,12,4,1,48,20,,0,39.4,15732.4,15732.4,07-12-2024,24,39,403.3948718,2021-10
CUST_003810,29-07-2020,Startup,Retail,USA,Basic,49,1,1,1,98,5,,0,53.9,2753.56,2753.56,28-12-2024,3,54,50.99185185,2020-07
CUST_003811,14-05-2024,Startup,Retail,Canada,Basic,49,12,1,1,66,52,,0,7.7,408.68,408.68,14-12-2024,17,8,51.085,2024-05
CUST_003812,01-11-2023,Mid-Market,Finance,USA,Business,399,12,24,2,84,-12,,0,14.2,5663.24,5663.24,01-12-2024,30,14,404.5171429,2023-11
CUST_003813,19-11-2023,Enterprise,Healthcare,Canada,Business,399,24,264,1,66,39,,0,13.6,5643.47,5643.47,19-12-2024,12,14,403.105,2023-11
CUST_003814,13-01-2024,Mid-Market,Finance,Australia,Basic,49,1,15,0,44,45,,0,11.8,589.86,589.86,13-12-2024,18,12,49.155,2024-01
CUST_003815,31-07-2022,Small Business,Finance,USA,Professional,149,1,2,2,76,26,17-06-2023,1,10.7,1647,1647,28-05-2023,583,11,149.7272727,2022-07
CUST_003816,19-10-2023,Small Business,Retail,UK,Business,399,1,4,1,66,32,29-10-2024,1,12.5,5525.43,5525.43,19-10-2024,73,13,425.0330769,2023-10
CUST_003817,01-04-2021,Startup,Healthcare,USA,Professional,149,1,3,2,83,100,,0,45.7,6891.9,6891.9,01-12-2024,30,45,153.1533333,2021-04
CUST_003818,25-12-2021,Small Business,Technology,USA,Professional,149,1,5,2,61,23,,0,36.7,5681.4,5681.4,25-12-2024,6,37,153.5513514,2021-12
CUST_003819,17-10-2024,Startup,Technology,USA,Professional,149,36,2,0,54,63,,0,2.5,487.78,487.78,17-12-2024,14,3,162.5933333,2024-10
CUST_003820,03-06-2023,Startup,Manufacturing,Other,Professional,149,12,4,2,26,-15,14-05-2024,1,11.5,1773.88,1773.88,03-05-2024,242,12,147.8233333,2023-06
CUST_003821,08-09-2022,Enterprise,Technology,UK,Professional,149,1,283,1,79,5,05-01-2024,1,16.1,2393.15,2393.15,08-12-2023,389,16,149.571875,2022-09
CUST_003822,28-02-2023,Small Business,Real Estate,France,Enterprise,999,12,9,3,71,-3,,0,22.4,23557.7,23557.7,28-12-2024,3,23,1024.247826,2023-02
CUST_003823,10-08-2021,Small Business,Manufacturing,USA,Basic,49,24,3,3,53,67,,0,41.3,2021.36,2021.36,10-12-2024,21,41,49.30146341,2021-08
CUST_003824,20-04-2021,Mid-Market,Manufacturing,France,Professional,149,24,32,3,73,48,,0,45,6768.26,6768.26,20-12-2024,11,45,150.4057778,2021-04
CUST_003825,26-12-2024,Small Business,Education,Australia,Basic,49,24,4,2,44,62,,0,0.2,52.16,52.16,26-12-2024,5,1,52.16,2024-12
CUST_003826,12-09-2022,Small Business,Technology,Germany,Basic,49,1,3,5,100,26,,0,28,1396.15,1396.15,12-12-2024,19,28,49.8625,2022-09
CUST_003827,24-07-2023,Mid-Market,Education,Other,Business,399,24,45,2,28,-33,,0,17.5,7567.54,7567.54,24-12-2024,7,18,420.4188889,2023-07
CUST_003828,04-06-2020,Small Business,Finance,USA,Enterprise,999,12,8,3,55,49,,0,55.7,56107.56,56107.56,04-12-2024,27,55,1020.137455,2020-06
CUST_003829,18-11-2024,Small Business,Real Estate,UK,Basic,49,12,2,1,58,42,,0,1.4,97.39,97.39,18-12-2024,13,2,48.695,2024-11
CUST_003830,26-05-2023,Enterprise,Real Estate,Canada,Enterprise,999,36,63,2,58,74,,0,19.5,20762.84,20762.84,26-12-2024,5,20,1038.142,2023-05
CUST_003831,08-07-2020,Small Business,Technology,Canada,Basic,49,24,4,4,63,52,26-08-2021,1,13.8,674.74,674.74,08-08-2021,1241,14,48.19571429,2020-07
CUST_003832,11-12-2023,Mid-Market,Healthcare,Australia,Professional,149,24,13,1,64,36,,0,12.9,1941.45,1941.45,11-12-2024,20,13,149.3423077,2023-12
CUST_003833,07-09-2022,Small Business,Finance,USA,Basic,49,1,8,2,68,47,,0,28.2,1401.94,1401.94,07-12-2024,24,28,50.06928571,2022-09
CUST_003834,25-08-2024,Mid-Market,Manufacturing,USA,Professional,149,12,45,4,58,65,,0,4.3,831.62,831.62,25-12-2024,6,5,166.324,2024-08
CUST_003835,11-09-2024,Startup,Healthcare,USA,Professional,149,36,3,3,49,63,,0,3.7,597.63,597.63,11-12-2024,20,4,149.4075,2024-09
CUST_003836,29-06-2021,Small Business,Healthcare,Australia,Professional,149,12,9,2,70,12,,0,42.7,6660.66,6660.66,28-12-2024,3,43,154.8990698,2021-06
CUST_003837,10-02-2020,Mid-Market,Healthcare,Other,Professional,149,1,11,1,100,-26,,0,59.5,9082.62,9082.62,10-12-2024,21,59,153.9427119,2020-02
CUST_003838,02-11-2020,Small Business,Finance,Canada,Professional,149,24,8,1,40,58,,0,50.7,7551.06,7551.06,02-12-2024,29,50,151.0212,2020-11
CUST_003839,31-07-2022,Small Business,Other,UK,Professional,149,1,5,0,56,30,,0,29.5,4542.19,4542.19,28-12-2024,3,30,151.4063333,2022-07
CUST_003840,03-12-2020,Small Business,Manufacturing,Canada,Professional,149,24,4,2,76,21,,0,49.6,7351.9,7351.9,03-12-2024,28,49,150.0387755,2020-12
CUST_003841,30-08-2023,Small Business,Finance,Canada,Business,399,24,7,3,91,72,,0,16.3,6826.37,6826.37,29-12-2024,2,17,401.5511765,2023-08
CUST_003842,03-01-2023,Small Business,Technology,USA,Business,399,12,9,3,100,20,,0,24.3,9569.79,9569.79,03-12-2024,28,24,398.74125,2023-01
CUST_003843,10-08-2022,Mid-Market,Technology,Germany,Basic,49,12,48,2,88,46,,0,29.1,1454.05,1454.05,10-12-2024,21,29,50.13965517,2022-08
CUST_003844,05-10-2020,Enterprise,Finance,UK,Basic,49,12,480,1,50,84,,0,51.6,2538.59,2538.59,05-12-2024,26,51,49.77627451,2020-10
CUST_003845,14-04-2023,Small Business,Education,UK,Business,399,24,9,4,82,48,,0,20.9,8807.81,8807.81,14-12-2024,17,21,419.4195238,2023-04
CUST_003846,14-06-2022,Small Business,Healthcare,USA,Basic,49,12,5,2,72,1,,0,31,1552.89,1552.89,14-12-2024,17,31,50.09322581,2022-06
CUST_003847,12-08-2024,Small Business,Finance,France,Business,399,12,5,0,45,17,,0,4.7,1895.21,1895.21,12-12-2024,19,5,379.042,2024-08
CUST_003848,29-09-2020,Startup,Real Estate,Australia,Professional,149,12,1,2,56,32,29-12-2020,1,3,597.12,597.12,29-12-2020,1463,4,149.28,2020-09
CUST_003849,16-04-2022,Small Business,Real Estate,Canada,Professional,149,12,8,3,28,55,,0,33,5038.31,5038.31,16-12-2024,15,33,152.6760606,2022-04
CUST_003850,11-09-2021,Startup,Technology,Germany,Basic,49,12,4,2,30,50,17-02-2022,1,5.3,282.61,282.61,11-02-2022,1054,6,47.10166667,2021-09
CUST_003851,01-08-2024,Mid-Market,Technology,UK,Enterprise,999,24,30,3,51,5,,0,5.1,5682.61,5682.61,01-12-2024,30,5,1136.522,2024-08
CUST_003852,11-05-2022,Enterprise,Healthcare,Canada,Enterprise,999,36,248,2,67,50,,0,32.2,33310.36,33310.36,11-12-2024,20,32,1040.94875,2022-05
CUST_003853,11-12-2024,Startup,Manufacturing,USA,Enterprise,999,1,1,1,85,100,,0,0.7,1022.25,1022.25,11-12-2024,20,1,1022.25,2024-12
CUST_003854,19-07-2022,Small Business,Other,France,Basic,49,1,5,2,58,42,,0,29.9,1450.04,1450.04,19-12-2024,12,30,48.33466667,2022-07
CUST_003855,15-10-2020,Startup,Technology,UK,Business,399,12,1,0,47,8,,0,51.3,20861.92,20861.92,15-12-2024,16,51,409.0572549,2020-10
CUST_003856,24-12-2021,Mid-Market,Technology,Germany,Professional,149,12,18,3,100,80,,0,36.8,5728.51,5728.51,24-12-2024,7,37,154.8245946,2021-12
CUST_003857,11-06-2022,Small Business,Real Estate,Canada,Business,399,12,7,0,42,1,25-12-2023,1,18.7,7868.45,7868.45,11-12-2023,386,19,414.1289474,2022-06
CUST_003858,28-09-2020,Startup,Manufacturing,Germany,Basic,49,36,3,3,45,85,,0,51.8,2548.3,2548.3,28-12-2024,3,52,49.00576923,2020-09
CUST_003859,25-12-2022,Enterprise,Other,France,Business,399,1,416,3,56,23,,0,24.6,10265.51,10265.51,25-12-2024,6,25,410.6204,2022-12
CUST_003860,27-04-2021,Startup,Healthcare,UK,Enterprise,999,1,1,4,96,54,,0,44.8,45098.18,45098.18,27-12-2024,4,45,1002.181778,2021-04
CUST_003861,24-07-2022,Small Business,Finance,France,Basic,49,1,7,0,79,6,,0,29.7,1485.59,1485.59,24-12-2024,7,30,49.51966667,2022-07
CUST_003862,04-09-2020,Small Business,Technology,UK,Basic,49,24,7,0,53,48,20-02-2022,1,17.8,868.74,868.74,04-02-2022,1061,18,48.26333333,2020-09
CUST_003863,04-06-2020,Small Business,Technology,Other,Basic,49,1,7,2,61,44,,0,55.7,2759.52,2759.52,04-12-2024,27,55,50.17309091,2020-06
CUST_003864,06-12-2022,Startup,Retail,France,Basic,49,12,3,3,63,71,,0,25.2,1202.72,1202.72,06-12-2024,25,25,48.1088,2022-12
CUST_003865,29-03-2021,Enterprise,Healthcare,USA,Professional,149,12,50,2,30,16,,0,45.8,6971.06,6971.06,28-12-2024,3,46,151.5447826,2021-03
CUST_003866,19-07-2020,Mid-Market,Technology,France,Business,399,12,40,2,72,81,,0,54.2,21958.93,21958.93,19-12-2024,12,54,406.6468519,2020-07
CUST_003867,10-08-2024,Startup,Real Estate,Canada,Basic,49,1,3,1,65,47,,0,4.8,251.75,251.75,10-12-2024,21,5,50.35,2024-08
CUST_003868,03-05-2020,Startup,Technology,Other,Professional,149,12,3,2,61,-54,,0,56.8,8433,8433,03-12-2024,28,56,150.5892857,2020-05
CUST_003869,01-01-2020,Enterprise,Manufacturing,Germany,Professional,149,12,166,0,70,42,21-06-2020,1,5.7,920.93,920.93,01-06-2020,1674,6,153.4883333,2020-01
CUST_003870,25-08-2022,Small Business,Healthcare,USA,Basic,49,36,4,1,80,-66,,0,28.6,1481.58,1481.58,25-12-2024,6,29,51.08896552,2022-08
CUST_003871,17-11-2024,Small Business,Education,USA,Professional,149,24,9,2,64,-23,,0,1.5,324.06,324.06,17-12-2024,14,2,162.03,2024-11
CUST_003872,04-05-2022,Small Business,Technology,UK,Basic,49,12,3,4,61,17,,0,32.4,1605.48,1605.48,04-12-2024,27,32,50.17125,2022-05
CUST_003873,01-10-2021,Mid-Market,Manufacturing,Australia,Professional,149,36,48,1,80,-40,,0,39.6,5805.55,5805.55,01-12-2024,30,39,148.8602564,2021-10
CUST_003874,09-07-2020,Small Business,Technology,Germany,Basic,49,1,4,1,41,-1,01-08-2021,1,12.9,661.05,661.05,09-07-2021,1271,13,50.85,2020-07
CUST_003875,21-05-2024,Mid-Market,Finance,USA,Business,399,24,42,2,39,25,,0,7.5,3255.9,3255.9,21-12-2024,10,8,406.9875,2024-05
CUST_003876,30-05-2021,Startup,Manufacturing,Germany,Basic,49,12,4,3,61,25,,0,43.7,2203.36,2203.36,28-12-2024,3,44,50.07636364,2021-05
CUST_003877,17-03-2021,Startup,Technology,Canada,Enterprise,999,12,3,2,80,-7,,0,46.2,47394.19,47394.19,17-12-2024,14,46,1030.308478,2021-03
CUST_003878,22-05-2020,Small Business,Healthcare,USA,Business,399,1,5,1,63,34,,0,56.1,22617.91,22617.91,22-12-2024,9,56,403.89125,2020-05
CUST_003879,29-04-2023,Mid-Market,Real Estate,USA,Basic,49,12,21,3,85,84,,0,20.4,1020.44,1020.44,29-12-2024,2,21,48.59238095,2023-04
CUST_003880,16-06-2021,Mid-Market,Real Estate,USA,Professional,149,1,38,3,60,25,28-04-2023,1,22.7,3392.42,3392.42,16-04-2023,625,23,147.4965217,2021-06
CUST_003881,14-08-2020,Small Business,Technology,USA,Basic,49,12,9,1,97,8,,0,53.3,2605.91,2605.91,14-12-2024,17,53,49.16811321,2020-08
CUST_003882,29-08-2023,Small Business,Technology,USA,Business,399,1,9,3,61,45,,0,16.3,7057.99,7057.99,29-12-2024,2,17,415.1758824,2023-08
CUST_003883,10-07-2024,Small Business,Technology,USA,Professional,149,24,6,2,78,-11,,0,5.8,899.34,899.34,10-12-2024,21,6,149.89,2024-07
CUST_003884,06-08-2022,Small Business,Technology,Australia,Business,399,12,2,3,79,72,,0,29.3,11782.96,11782.96,06-12-2024,25,29,406.3089655,2022-08
CUST_003885,18-08-2023,Small Business,Other,USA,Basic,49,24,7,2,73,77,,0,16.7,833.27,833.27,18-12-2024,13,17,49.01588235,2023-08
CUST_003886,04-08-2024,Mid-Market,Retail,USA,Basic,49,24,38,0,67,100,,0,5,248.7,248.7,04-12-2024,27,5,49.74,2024-08
CUST_003887,04-04-2021,Enterprise,Finance,USA,Professional,149,1,210,5,60,49,25-09-2022,1,18,2679.28,2679.28,04-09-2022,849,18,148.8488889,2021-04
CUST_003888,25-11-2023,Enterprise,Other,UK,Basic,49,1,55,0,73,-12,,0,13.4,693.05,693.05,25-12-2024,6,14,49.50357143,2023-11
CUST_003889,04-07-2021,Mid-Market,Retail,UK,Professional,149,12,28,4,86,70,,0,42.5,6408.12,6408.12,04-12-2024,27,42,152.5742857,2021-07
CUST_003890,27-01-2021,Small Business,Retail,USA,Basic,49,36,8,4,90,-33,,0,47.8,2385.19,2385.19,27-12-2024,4,48,49.69145833,2021-01
CUST_003891,22-11-2024,Startup,Healthcare,Canada,Business,399,12,3,4,52,78,,0,1.3,784.38,784.38,22-12-2024,9,2,392.19,2024-11
CUST_003892,24-04-2022,Startup,Healthcare,Germany,Business,399,24,4,4,48,35,,0,32.7,13397.77,13397.77,24-12-2024,7,33,405.9930303,2022-04
CUST_003893,15-05-2023,Mid-Market,Retail,USA,Basic,49,24,22,0,43,10,,0,19.9,1018.04,1018.04,15-12-2024,16,20,50.902,2023-05
CUST_003894,28-07-2020,Mid-Market,Technology,Canada,Professional,149,36,11,2,40,13,10-01-2022,1,17.7,2688.62,2688.62,28-12-2021,1099,18,149.3677778,2020-07
CUST_003895,12-02-2023,Mid-Market,Healthcare,UK,Professional,149,12,39,1,73,22,,0,22.9,3560.09,3560.09,12-12-2024,19,23,154.7865217,2023-02
CUST_003896,26-10-2024,Mid-Market,Technology,USA,Business,399,12,31,0,76,75,,0,2.2,1186.08,1186.08,26-12-2024,5,3,395.36,2024-10
CUST_003897,07-10-2021,Small Business,Technology,Germany,Professional,149,24,6,0,90,-43,,0,39.4,5891.31,5891.31,07-12-2024,24,39,151.0592308,2021-10
CUST_003898,28-06-2023,Small Business,Finance,France,Basic,49,24,5,2,66,46,,0,18.4,936.78,936.78,28-12-2024,3,19,49.30421053,2023-06
CUST_003899,06-08-2020,Mid-Market,Retail,Canada,Basic,49,12,16,3,58,62,02-07-2021,1,11,553.56,553.56,06-06-2021,1304,11,50.32363636,2020-08
CUST_003900,10-02-2021,Mid-Market,Healthcare,USA,Professional,149,12,10,2,100,-13,,0,47.3,7117.39,7117.39,10-12-2024,21,47,151.4338298,2021-02
CUST_003901,06-01-2024,Enterprise,Healthcare,Other,Enterprise,999,12,172,1,58,99,,0,12,12315.97,12315.97,06-12-2024,25,12,1026.330833,2024-01
CUST_003902,14-06-2024,Mid-Market,Retail,UK,Business,399,12,13,1,38,78,,0,6.7,2950.22,2950.22,14-12-2024,17,7,421.46,2024-06
CUST_003903,09-10-2023,Small Business,Technology,USA,Basic,49,24,6,3,51,2,,0,15,717.07,717.07,09-12-2024,22,15,47.80466667,2023-10
CUST_003904,06-06-2022,Mid-Market,Finance,UK,Business,399,12,17,1,46,39,10-04-2024,1,22.5,9400.87,9400.87,06-04-2024,269,23,408.7334783,2022-06
CUST_003905,11-07-2021,Small Business,Manufacturing,Germany,Enterprise,999,1,9,3,84,-8,,0,42.3,42321.88,42321.88,11-12-2024,20,42,1007.66381,2021-07
CUST_003906,03-07-2021,Small Business,Technology,Australia,Basic,49,1,8,2,49,14,28-01-2023,1,19.1,936.26,936.26,03-01-2023,728,19,49.27684211,2021-07
CUST_003907,21-05-2020,Startup,Manufacturing,USA,Business,399,24,4,1,94,-32,19-03-2021,1,10.1,4174.56,4174.56,21-02-2021,1409,10,417.456,2020-05
CUST_003908,03-09-2021,Startup,Manufacturing,USA,Professional,149,12,2,3,65,32,,0,40.5,6080.38,6080.38,03-12-2024,28,40,152.0095,2021-09
CUST_003909,15-05-2021,Small Business,Technology,Canada,Business,399,12,2,3,70,-20,,0,44.2,17698.06,17698.06,15-12-2024,16,44,402.2286364,2021-05
CUST_003910,19-04-2022,Enterprise,Technology,Other,Professional,149,1,464,4,83,-9,,0,32.9,5111.25,5111.25,19-12-2024,12,33,154.8863636,2022-04
CUST_003911,02-12-2021,Small Business,Other,USA,Enterprise,999,12,5,5,86,47,01-07-2022,1,7,6914.78,6914.78,02-06-2022,943,7,987.8257143,2021-12
CUST_003912,19-04-2024,Startup,Technology,France,Basic,49,1,1,2,59,42,,0,8.5,436.35,436.35,19-12-2024,12,9,48.48333333,2024-04
CUST_003913,09-08-2024,Enterprise,Education,UK,Business,399,12,471,3,87,-6,,0,4.8,2003.17,2003.17,09-12-2024,22,5,400.634,2024-08
CUST_003914,14-04-2024,Small Business,Retail,France,Basic,49,12,4,1,69,-29,,0,8.7,499.01,499.01,14-12-2024,17,9,55.44555556,2024-04
CUST_003915,10-03-2024,Startup,Healthcare,UK,Professional,149,12,2,2,74,52,,0,9.9,1568.38,1568.38,10-12-2024,21,10,156.838,2024-03
CUST_003916,18-08-2021,Small Business,Technology,USA,Enterprise,999,36,7,1,32,57,,0,41,42623.75,42623.75,18-12-2024,13,41,1039.603659,2021-08
CUST_003917,07-10-2020,Enterprise,Finance,Germany,Business,399,1,394,1,78,71,,0,51.5,21061.65,21061.65,07-12-2024,24,51,412.9735294,2020-10
CUST_003918,27-02-2021,Enterprise,Finance,Other,Basic,49,1,76,1,45,71,,0,46.8,2349.98,2349.98,27-12-2024,4,47,49.99957447,2021-02
CUST_003919,05-05-2022,Small Business,Manufacturing,USA,Professional,149,1,6,4,92,44,,0,32.4,4922.96,4922.96,05-12-2024,26,32,153.8425,2022-05
CUST_003920,26-09-2020,Mid-Market,Real Estate,UK,Basic,49,1,45,6,100,23,,0,51.9,2568.67,2568.67,26-12-2024,5,52,49.3975,2020-09
CUST_003921,02-06-2020,Small Business,Education,USA,Basic,49,1,5,0,38,7,,0,55.8,2693.67,2693.67,02-12-2024,29,55,48.97581818,2020-06
CUST_003922,05-09-2021,Small Business,Healthcare,USA,Business,399,24,2,2,94,54,,0,40.4,15839.67,15839.67,05-12-2024,26,40,395.99175,2021-09
CUST_003923,16-10-2024,Mid-Market,Real Estate,France,Professional,149,12,23,3,75,-7,,0,2.5,443.22,443.22,16-12-2024,15,3,147.74,2024-10
CUST_003924,23-10-2021,Startup,Education,USA,Professional,149,36,3,2,54,47,,0,38.8,5888.2,5888.2,23-12-2024,8,39,150.9794872,2021-10
CUST_003925,23-03-2020,Small Business,Real Estate,France,Business,399,1,3,4,31,-37,,0,58.1,23569.18,23569.18,23-12-2024,8,58,406.3651724,2020-03
CUST_003926,03-07-2024,Mid-Market,Finance,UK,Professional,149,12,44,4,2,54,,0,6,923.02,923.02,03-12-2024,28,6,153.8366667,2024-07
CUST_003927,04-08-2022,Startup,Manufacturing,Other,Basic,49,36,3,1,88,39,,0,29.3,1471.17,1471.17,04-12-2024,27,29,50.73,2022-08
CUST_003928,17-06-2022,Startup,Retail,USA,Professional,149,1,2,0,89,-4,,0,30.9,4738.06,4738.06,17-12-2024,14,31,152.8406452,2022-06
CUST_003929,20-12-2023,Small Business,Healthcare,USA,Enterprise,999,12,6,2,53,26,17-12-2024,1,12.1,12318.27,12318.27,20-11-2024,41,12,1026.5225,2023-12
CUST_003930,22-07-2023,Startup,Other,USA,Business,399,24,2,4,48,25,,0,17.6,7250.34,7250.34,22-12-2024,9,18,402.7966667,2023-07
CUST_003931,02-10-2024,Small Business,Technology,Australia,Professional,149,12,9,1,65,97,,0,3,483.58,483.58,02-12-2024,29,3,161.1933333,2024-10
CUST_003932,10-10-2020,Startup,Technology,UK,Basic,49,12,1,2,63,19,10-07-2022,1,21.3,1112.39,1112.39,10-07-2022,905,22,50.56318182,2020-10
CUST_003933,06-09-2022,Small Business,Real Estate,USA,Professional,149,12,5,5,84,41,,0,28.2,4199.85,4199.85,06-12-2024,25,28,149.9946429,2022-09
CUST_003934,21-06-2020,Small Business,Technology,Australia,Business,399,24,5,3,64,50,,0,55.1,21848.76,21848.76,21-12-2024,10,55,397.2501818,2020-06
CUST_003935,12-09-2023,Startup,Real Estate,Australia,Basic,49,12,1,2,84,19,,0,15.9,760.18,760.18,12-12-2024,19,16,47.51125,2023-09
CUST_003936,07-10-2024,Small Business,Manufacturing,France,Professional,149,1,9,1,51,90,,0,2.8,442.58,442.58,07-12-2024,24,3,147.5266667,2024-10
CUST_003937,22-12-2022,Mid-Market,Technology,USA,Enterprise,999,36,23,1,69,34,,0,24.7,24816.71,24816.71,22-12-2024,9,25,992.6684,2022-12
CUST_003938,01-01-2023,Small Business,Finance,USA,Professional,149,12,6,4,78,-59,,0,24.3,3675.02,3675.02,01-12-2024,30,24,153.1258333,2023-01
CUST_003939,01-02-2022,Small Business,Manufacturing,Germany,Professional,149,12,7,2,58,31,,0,35.5,5350.76,5350.76,01-12-2024,30,35,152.8788571,2022-02
CUST_003940,17-07-2024,Mid-Market,Retail,UK,Professional,149,24,14,3,63,100,,0,5.6,851.89,851.89,17-12-2024,14,6,141.9816667,2024-07
CUST_003941,30-10-2023,Startup,Other,USA,Basic,49,12,1,0,100,10,,0,14.3,771.42,771.42,29-12-2024,2,15,51.428,2023-10
CUST_003942,24-09-2021,Mid-Market,Real Estate,USA,Basic,49,1,11,0,92,46,,0,39.8,2047.23,2047.23,24-12-2024,7,40,51.18075,2021-09
CUST_003943,11-03-2024,Mid-Market,Healthcare,Other,Enterprise,999,12,48,0,41,3,,0,9.8,9871.16,9871.16,11-12-2024,20,10,987.116,2024-03
CUST_003944,25-02-2022,Startup,Technology,USA,Basic,49,24,4,2,70,23,,0,34.7,1728.14,1728.14,25-12-2024,6,35,49.37542857,2022-02
CUST_003945,31-07-2022,Small Business,Other,Germany,Basic,49,12,5,1,25,76,19-02-2023,1,6.8,348.26,348.26,30-01-2023,701,7,49.75142857,2022-07
