transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method,year_month,cohort_month,transaction_month
CUST_003799_TXN_0004,CUST_003799,18-01-2023,409.05,Subscription,Completed,Credit Card,2023-01,2022-10,2023-01
CUST_003799_TXN_0005,CUST_003799,18-02-2023,410.93,Subscription,Completed,Credit Card,2023-02,2022-10,2023-02
CUST_003799_TXN_0006,CUST_003799,18-03-2023,429.2,Subscription,Completed,Wire Transfer,2023-03,2022-10,2023-03
CUST_003799_TXN_0007,CUST_003799,18-04-2023,388.14,Subscription,Completed,ACH,2023-04,2022-10,2023-04
CUST_003799_TXN_0008,CUST_003799,18-05-2023,363.29,Subscription,Completed,Wire Transfer,2023-05,2022-10,2023-05
CUST_003799_TXN_0009,CUST_003799,18-06-2023,429.57,Subscription,Completed,Wire Transfer,2023-06,2022-10,2023-06
CUST_003799_TXN_0010,CUST_003799,18-07-2023,416.98,Subscription,Completed,Credit Card,2023-07,2022-10,2023-07
CUST_003799_TXN_0011,CUST_003799,18-08-2023,432.4,Subscription,Completed,Credit Card,2023-08,2022-10,2023-08
CUST_003799_TXN_0012,CUST_003799,18-09-2023,402.8,Subscription,Completed,Credit Card,2023-09,2022-10,2023-09
CUST_003799_TXN_0013,CUST_003799,18-10-2023,381.53,Subscription,Completed,ACH,2023-10,2022-10,2023-10
CUST_003799_TXN_0014,CUST_003799,18-11-2023,361.53,Subscription,Completed,Wire Transfer,2023-11,2022-10,2023-11
CUST_003799_TXN_0015,CUST_003799,18-12-2023,383.55,Subscription,Completed,Credit Card,2023-12,2022-10,2023-12
CUST_003799_TXN_0016,CUST_003799,18-01-2024,401.63,Subscription,Completed,Credit Card,2024-01,2022-10,2024-01
CUST_003799_TXN_0017,CUST_003799,18-02-2024,398.73,Subscription,Completed,Wire Transfer,2024-02,2022-10,2024-02
CUST_003799_TXN_0018,CUST_003799,18-03-2024,372.38,Subscription,Completed,Credit Card,2024-03,2022-10,2024-03
CUST_003799_TXN_0019,CUST_003799,18-04-2024,381.85,Subscription,Completed,Credit Card,2024-04,2022-10,2024-04
CUST_003799_TXN_0020,CUST_003799,18-05-2024,375.78,Subscription,Completed,Credit Card,2024-05,2022-10,2024-05
CUST_003799_TXN_0021,CUST_003799,18-06-2024,403.73,Subscription,Completed,ACH,2024-06,2022-10,2024-06
CUST_003799_TXN_0022,CUST_003799,18-07-2024,392.41,Subscription,Completed,Credit Card,2024-07,2022-10,2024-07
CUST_003799_TXN_0023,CUST_003799,18-08-2024,373.75,Subscription,Completed,Credit Card,2024-08,2022-10,2024-08
CUST_003799_TXN_0024,CUST_003799,18-09-2024,425.41,Subscription,Completed,Credit Card,2024-09,2022-10,2024-09
CUST_003799_TXN_0025,CUST_003799,18-10-2024,401.1,Subscription,Completed,Credit Card,2024-10,2022-10,2024-10
CUST_003799_TXN_0026,CUST_003799,18-11-2024,409,Subscription,Completed,Credit Card,2024-11,2022-10,2024-11
CUST_003799_TXN_0027,CUST_003799,18-12-2024,373.95,Subscription,Completed,Credit Card,2024-12,2022-10,2024-12
CUST_003800_TXN_0001,CUST_003800,06-10-2021,48.15,New,Completed,Credit Card,2021-10,2021-10,2021-10
CUST_003800_TXN_0002,CUST_003800,06-11-2021,47.99,Subscription,Completed,Credit Card,2021-11,2021-10,2021-11
CUST_003800_TXN_0003,CUST_003800,06-12-2021,48.61,Subscription,Completed,Credit Card,2021-12,2021-10,2021-12
CUST_003800_TXN_0004,CUST_003800,06-01-2022,47.59,Subscription,Completed,Wire Transfer,2022-01,2021-10,2022-01
CUST_003801_TXN_0001,CUST_003801,14-08-2020,51.12,New,Completed,Credit Card,2020-08,2020-08,2020-08
CUST_003801_TXN_0002,CUST_003801,14-09-2020,46.56,Subscription,Completed,Credit Card,2020-09,2020-08,2020-09
CUST_003801_TXN_0003,CUST_003801,14-10-2020,48.99,Subscription,Completed,Wire Transfer,2020-10,2020-08,2020-10
CUST_003801_TXN_0004,CUST_003801,14-11-2020,47.14,Subscription,Completed,ACH,2020-11,2020-08,2020-11
CUST_003801_TXN_0005,CUST_003801,14-12-2020,51.19,Subscription,Completed,Credit Card,2020-12,2020-08,2020-12
CUST_003801_TXN_0006,CUST_003801,14-01-2021,50.4,Subscription,Completed,Wire Transfer,2021-01,2020-08,2021-01
CUST_003801_TXN_0007,CUST_003801,14-02-2021,50.42,Subscription,Completed,Credit Card,2021-02,2020-08,2021-02
CUST_003801_TXN_0008,CUST_003801,14-03-2021,52.19,Subscription,Completed,Credit Card,2021-03,2020-08,2021-03
CUST_003801_TXN_0009,CUST_003801,14-04-2021,60.97,Subscription,Completed,Credit Card,2021-04,2020-08,2021-04
CUST_003801_TXN_0010,CUST_003801,14-05-2021,45.08,Subscription,Completed,ACH,2021-05,2020-08,2021-05
CUST_003801_TXN_0011,CUST_003801,14-06-2021,49.19,Subscription,Completed,Credit Card,2021-06,2020-08,2021-06
CUST_003801_TXN_0012,CUST_003801,14-07-2021,50.51,Subscription,Completed,Credit Card,2021-07,2020-08,2021-07
CUST_003801_TXN_0013,CUST_003801,14-08-2021,49.04,Subscription,Completed,Credit Card,2021-08,2020-08,2021-08
CUST_003801_TXN_0014,CUST_003801,14-09-2021,51.65,Subscription,Completed,Credit Card,2021-09,2020-08,2021-09
CUST_003801_TXN_0015,CUST_003801,14-10-2021,45.01,Subscription,Completed,ACH,2021-10,2020-08,2021-10
CUST_003801_TXN_0016,CUST_003801,14-11-2021,47.82,Subscription,Completed,Credit Card,2021-11,2020-08,2021-11
CUST_003801_TXN_0017,CUST_003801,14-12-2021,46.29,Subscription,Completed,Credit Card,2021-12,2020-08,2021-12
CUST_003801_TXN_0018,CUST_003801,14-01-2022,52.2,Subscription,Completed,ACH,2022-01,2020-08,2022-01
CUST_003801_TXN_0019,CUST_003801,14-02-2022,46.52,Subscription,Completed,Credit Card,2022-02,2020-08,2022-02
CUST_003801_TXN_0020,CUST_003801,14-03-2022,51.44,Subscription,Completed,Credit Card,2022-03,2020-08,2022-03
CUST_003801_TXN_0021,CUST_003801,14-04-2022,53.19,Subscription,Completed,Wire Transfer,2022-04,2020-08,2022-04
CUST_003801_TXN_0022,CUST_003801,14-05-2022,45,Subscription,Completed,Credit Card,2022-05,2020-08,2022-05
CUST_003801_TXN_0023,CUST_003801,14-06-2022,51.27,Subscription,Completed,Credit Card,2022-06,2020-08,2022-06
CUST_003801_TXN_0024,CUST_003801,14-07-2022,48.19,Subscription,Completed,Credit Card,2022-07,2020-08,2022-07
CUST_003801_TXN_0025,CUST_003801,14-08-2022,48.42,Subscription,Completed,Credit Card,2022-08,2020-08,2022-08
CUST_003801_TXN_0026,CUST_003801,14-09-2022,52.88,Subscription,Completed,Credit Card,2022-09,2020-08,2022-09
CUST_003801_TXN_0027,CUST_003801,14-10-2022,53.82,Subscription,Completed,ACH,2022-10,2020-08,2022-10
CUST_003801_TXN_0028,CUST_003801,14-11-2022,64.23,Subscription,Completed,Credit Card,2022-11,2020-08,2022-11
CUST_003801_TXN_0029,CUST_003801,14-12-2022,49.24,Subscription,Completed,Wire Transfer,2022-12,2020-08,2022-12
CUST_003801_TXN_0030,CUST_003801,14-01-2023,50.13,Subscription,Completed,PayPal,2023-01,2020-08,2023-01
CUST_003801_TXN_0031,CUST_003801,14-02-2023,50.83,Subscription,Completed,Wire Transfer,2023-02,2020-08,2023-02
CUST_003801_TXN_0032,CUST_003801,14-03-2023,44.29,Subscription,Completed,Credit Card,2023-03,2020-08,2023-03
CUST_003801_TXN_0033,CUST_003801,14-04-2023,45.27,Subscription,Completed,Credit Card,2023-04,2020-08,2023-04
CUST_003801_TXN_0034,CUST_003801,14-05-2023,50.62,Subscription,Completed,Credit Card,2023-05,2020-08,2023-05
CUST_003801_TXN_0035,CUST_003801,14-06-2023,49.06,Subscription,Completed,Credit Card,2023-06,2020-08,2023-06
CUST_003801_TXN_0036,CUST_003801,14-07-2023,51.81,Subscription,Completed,Credit Card,2023-07,2020-08,2023-07
CUST_003801_TXN_0037,CUST_003801,14-08-2023,53.05,Subscription,Completed,ACH,2023-08,2020-08,2023-08
CUST_003801_TXN_0038,CUST_003801,14-09-2023,47.02,Subscription,Completed,Credit Card,2023-09,2020-08,2023-09
CUST_003801_TXN_0039,CUST_003801,14-10-2023,44.73,Subscription,Completed,ACH,2023-10,2020-08,2023-10
CUST_003801_TXN_0040,CUST_003801,14-11-2023,49.94,Subscription,Completed,Wire Transfer,2023-11,2020-08,2023-11
CUST_003801_TXN_0041,CUST_003801,14-12-2023,53.55,Subscription,Completed,Credit Card,2023-12,2020-08,2023-12
CUST_003801_TXN_0042,CUST_003801,14-01-2024,51.44,Subscription,Completed,Credit Card,2024-01,2020-08,2024-01
CUST_003801_TXN_0043,CUST_003801,14-02-2024,46.18,Subscription,Completed,Credit Card,2024-02,2020-08,2024-02
CUST_003801_TXN_0044,CUST_003801,14-03-2024,52.96,Subscription,Completed,Credit Card,2024-03,2020-08,2024-03
CUST_003801_TXN_0045,CUST_003801,14-04-2024,46.67,Subscription,Completed,Wire Transfer,2024-04,2020-08,2024-04
CUST_003801_TXN_0046,CUST_003801,14-05-2024,52.76,Subscription,Completed,ACH,2024-05,2020-08,2024-05
CUST_003801_TXN_0047,CUST_003801,14-06-2024,48.17,Subscription,Completed,Credit Card,2024-06,2020-08,2024-06
CUST_003801_TXN_0048,CUST_003801,14-07-2024,50.4,Subscription,Completed,Credit Card,2024-07,2020-08,2024-07
CUST_003801_TXN_0049,CUST_003801,14-08-2024,53.75,Subscription,Completed,Credit Card,2024-08,2020-08,2024-08
CUST_003801_TXN_0050,CUST_003801,14-09-2024,45.1,Subscription,Completed,Credit Card,2024-09,2020-08,2024-09
CUST_003801_TXN_0051,CUST_003801,14-10-2024,49.83,Subscription,Completed,Credit Card,2024-10,2020-08,2024-10
CUST_003801_TXN_0052,CUST_003801,14-11-2024,50.17,Subscription,Completed,Wire Transfer,2024-11,2020-08,2024-11
CUST_003801_TXN_0053,CUST_003801,14-12-2024,53.6,Subscription,Completed,Credit Card,2024-12,2020-08,2024-12
CUST_003802_TXN_0001,CUST_003802,01-12-2021,49.65,New,Completed,ACH,2021-12,2021-12,2021-12
CUST_003802_TXN_0002,CUST_003802,01-01-2022,44.83,Subscription,Completed,ACH,2022-01,2021-12,2022-01
CUST_003802_TXN_0003,CUST_003802,01-02-2022,45.9,Subscription,Completed,Credit Card,2022-02,2021-12,2022-02
CUST_003802_TXN_0004,CUST_003802,01-03-2022,50.8,Subscription,Completed,PayPal,2022-03,2021-12,2022-03
CUST_003802_TXN_0005,CUST_003802,01-04-2022,68.08,Subscription,Completed,Credit Card,2022-04,2021-12,2022-04
CUST_003802_TXN_0006,CUST_003802,01-05-2022,64.8,Subscription,Completed,Credit Card,2022-05,2021-12,2022-05
CUST_003802_TXN_0007,CUST_003802,01-06-2022,49.75,Subscription,Completed,Credit Card,2022-06,2021-12,2022-06
CUST_003802_TXN_0008,CUST_003802,01-07-2022,50.87,Subscription,Completed,Wire Transfer,2022-07,2021-12,2022-07
CUST_003802_TXN_0009,CUST_003802,01-08-2022,68.94,Subscription,Completed,ACH,2022-08,2021-12,2022-08
CUST_003802_TXN_0010,CUST_003802,01-09-2022,51.46,Subscription,Completed,Wire Transfer,2022-09,2021-12,2022-09
CUST_003802_TXN_0011,CUST_003802,01-10-2022,53.65,Subscription,Completed,ACH,2022-10,2021-12,2022-10
CUST_003802_TXN_0012,CUST_003802,01-11-2022,49.46,Subscription,Completed,Credit Card,2022-11,2021-12,2022-11
CUST_003802_TXN_0013,CUST_003802,01-12-2022,52.27,Subscription,Completed,Credit Card,2022-12,2021-12,2022-12
CUST_003802_TXN_0014,CUST_003802,01-01-2023,45.23,Subscription,Completed,Credit Card,2023-01,2021-12,2023-01
CUST_003802_TXN_0015,CUST_003802,01-02-2023,45.73,Subscription,Completed,Credit Card,2023-02,2021-12,2023-02
CUST_003802_TXN_0016,CUST_003802,01-03-2023,49.62,Subscription,Completed,Credit Card,2023-03,2021-12,2023-03
CUST_003802_TXN_0017,CUST_003802,01-04-2023,45.03,Subscription,Completed,Wire Transfer,2023-04,2021-12,2023-04
CUST_003802_TXN_0018,CUST_003802,01-05-2023,48.15,Subscription,Completed,Credit Card,2023-05,2021-12,2023-05
CUST_003802_TXN_0019,CUST_003802,01-06-2023,49.58,Subscription,Completed,Credit Card,2023-06,2021-12,2023-06
CUST_003802_TXN_0020,CUST_003802,01-07-2023,51.1,Subscription,Completed,Credit Card,2023-07,2021-12,2023-07
CUST_003802_TXN_0021,CUST_003802,01-08-2023,46.94,Subscription,Completed,Credit Card,2023-08,2021-12,2023-08
CUST_003802_TXN_0022,CUST_003802,01-09-2023,53.28,Subscription,Completed,PayPal,2023-09,2021-12,2023-09
CUST_003802_TXN_0023,CUST_003802,01-10-2023,48.04,Subscription,Completed,Wire Transfer,2023-10,2021-12,2023-10
CUST_003802_TXN_0024,CUST_003802,01-11-2023,47.01,Subscription,Completed,ACH,2023-11,2021-12,2023-11
CUST_003802_TXN_0025,CUST_003802,01-12-2023,51.38,Subscription,Completed,Credit Card,2023-12,2021-12,2023-12
CUST_003802_TXN_0026,CUST_003802,01-01-2024,45.94,Subscription,Completed,ACH,2024-01,2021-12,2024-01
CUST_003802_TXN_0027,CUST_003802,01-02-2024,50.47,Subscription,Completed,Credit Card,2024-02,2021-12,2024-02
CUST_003802_TXN_0028,CUST_003802,01-03-2024,70.38,Subscription,Completed,Credit Card,2024-03,2021-12,2024-03
CUST_003802_TXN_0029,CUST_003802,01-04-2024,45.08,Subscription,Completed,Credit Card,2024-04,2021-12,2024-04
CUST_003802_TXN_0030,CUST_003802,01-05-2024,46.77,Subscription,Completed,ACH,2024-05,2021-12,2024-05
CUST_003802_TXN_0031,CUST_003802,01-06-2024,50.53,Subscription,Completed,ACH,2024-06,2021-12,2024-06
CUST_003802_TXN_0032,CUST_003802,01-07-2024,45.07,Subscription,Completed,Credit Card,2024-07,2021-12,2024-07
CUST_003802_TXN_0033,CUST_003802,01-08-2024,45,Subscription,Completed,Credit Card,2024-08,2021-12,2024-08
CUST_003802_TXN_0034,CUST_003802,01-09-2024,47.44,Subscription,Completed,Credit Card,2024-09,2021-12,2024-09
CUST_003802_TXN_0035,CUST_003802,01-10-2024,52.25,Subscription,Completed,Credit Card,2024-10,2021-12,2024-10
CUST_003802_TXN_0036,CUST_003802,01-11-2024,52.72,Subscription,Completed,Credit Card,2024-11,2021-12,2024-11
CUST_003802_TXN_0037,CUST_003802,01-12-2024,62.64,Subscription,Completed,ACH,2024-12,2021-12,2024-12
CUST_003803_TXN_0001,CUST_003803,08-02-2024,421.59,New,Completed,Credit Card,2024-02,2024-02,2024-02
CUST_003803_TXN_0002,CUST_003803,08-03-2024,417.62,Subscription,Completed,Credit Card,2024-03,2024-02,2024-03
CUST_003803_TXN_0003,CUST_003803,08-04-2024,435.18,Subscription,Completed,Credit Card,2024-04,2024-02,2024-04
CUST_003803_TXN_0004,CUST_003803,08-05-2024,405.15,Subscription,Completed,Wire Transfer,2024-05,2024-02,2024-05
CUST_003803_TXN_0005,CUST_003803,08-06-2024,369.88,Subscription,Completed,Wire Transfer,2024-06,2024-02,2024-06
CUST_003803_TXN_0006,CUST_003803,08-07-2024,432.99,Subscription,Completed,ACH,2024-07,2024-02,2024-07
CUST_003803_TXN_0007,CUST_003803,08-08-2024,408.91,Subscription,Completed,ACH,2024-08,2024-02,2024-08
CUST_003803_TXN_0008,CUST_003803,08-09-2024,374.23,Subscription,Completed,Credit Card,2024-09,2024-02,2024-09
CUST_003803_TXN_0009,CUST_003803,08-10-2024,591.81,Subscription,Completed,Wire Transfer,2024-10,2024-02,2024-10
CUST_003803_TXN_0010,CUST_003803,08-11-2024,527.7,Subscription,Completed,ACH,2024-11,2024-02,2024-11
CUST_003803_TXN_0011,CUST_003803,08-12-2024,405.75,Subscription,Completed,Credit Card,2024-12,2024-02,2024-12
CUST_003804_TXN_0001,CUST_003804,09-02-2024,904.46,New,Completed,Wire Transfer,2024-02,2024-02,2024-02
CUST_003804_TXN_0002,CUST_003804,09-03-2024,976.95,Subscription,Completed,Credit Card,2024-03,2024-02,2024-03
CUST_003804_TXN_0003,CUST_003804,09-04-2024,992.93,Subscription,Completed,Credit Card,2024-04,2024-02,2024-04
CUST_003804_TXN_0004,CUST_003804,09-05-2024,964.57,Subscription,Completed,Wire Transfer,2024-05,2024-02,2024-05
CUST_003804_TXN_0005,CUST_003804,09-06-2024,903.81,Subscription,Completed,Wire Transfer,2024-06,2024-02,2024-06
CUST_003804_TXN_0006,CUST_003804,09-07-2024,1077.7,Subscription,Completed,Wire Transfer,2024-07,2024-02,2024-07
CUST_003804_TXN_0007,CUST_003804,09-08-2024,902.48,Subscription,Completed,Credit Card,2024-08,2024-02,2024-08
CUST_003804_TXN_0008,CUST_003804,09-09-2024,1398.48,Subscription,Completed,Credit Card,2024-09,2024-02,2024-09
CUST_003804_TXN_0009,CUST_003804,09-10-2024,906.54,Subscription,Completed,Credit Card,2024-10,2024-02,2024-10
CUST_003804_TXN_0010,CUST_003804,09-11-2024,1082.09,Subscription,Completed,Credit Card,2024-11,2024-02,2024-11
CUST_003804_TXN_0011,CUST_003804,09-12-2024,1042.44,Subscription,Completed,Credit Card,2024-12,2024-02,2024-12
CUST_003805_TXN_0001,CUST_003805,21-09-2020,44.64,New,Completed,Wire Transfer,2020-09,2020-09,2020-09
CUST_003805_TXN_0002,CUST_003805,21-10-2020,45.59,Subscription,Completed,Wire Transfer,2020-10,2020-09,2020-10
CUST_003805_TXN_0003,CUST_003805,21-11-2020,48.07,Subscription,Completed,ACH,2020-11,2020-09,2020-11
CUST_003805_TXN_0004,CUST_003805,21-12-2020,50.08,Subscription,Completed,Wire Transfer,2020-12,2020-09,2020-12
CUST_003805_TXN_0005,CUST_003805,21-01-2021,45.6,Subscription,Completed,ACH,2021-01,2020-09,2021-01
CUST_003805_TXN_0006,CUST_003805,21-02-2021,46.22,Subscription,Completed,ACH,2021-02,2020-09,2021-02
CUST_003805_TXN_0007,CUST_003805,21-03-2021,47.08,Subscription,Completed,Credit Card,2021-03,2020-09,2021-03
CUST_003805_TXN_0008,CUST_003805,21-04-2021,52.8,Subscription,Completed,ACH,2021-04,2020-09,2021-04
CUST_003805_TXN_0009,CUST_003805,21-05-2021,44.19,Subscription,Completed,PayPal,2021-05,2020-09,2021-05
CUST_003805_TXN_0010,CUST_003805,21-06-2021,48.02,Subscription,Completed,ACH,2021-06,2020-09,2021-06
CUST_003805_TXN_0011,CUST_003805,21-07-2021,50.59,Subscription,Completed,Credit Card,2021-07,2020-09,2021-07
CUST_003805_TXN_0012,CUST_003805,21-08-2021,48.08,Subscription,Completed,Wire Transfer,2021-08,2020-09,2021-08
CUST_003805_TXN_0013,CUST_003805,21-09-2021,57.42,Subscription,Completed,Credit Card,2021-09,2020-09,2021-09
CUST_003805_TXN_0014,CUST_003805,21-10-2021,51.47,Subscription,Completed,Credit Card,2021-10,2020-09,2021-10
CUST_003805_TXN_0015,CUST_003805,21-11-2021,52.26,Subscription,Completed,Credit Card,2021-11,2020-09,2021-11
CUST_003805_TXN_0016,CUST_003805,21-12-2021,51.94,Subscription,Completed,Credit Card,2021-12,2020-09,2021-12
CUST_003805_TXN_0017,CUST_003805,21-01-2022,46.64,Subscription,Completed,Credit Card,2022-01,2020-09,2022-01
CUST_003805_TXN_0018,CUST_003805,21-02-2022,52.27,Subscription,Completed,ACH,2022-02,2020-09,2022-02
CUST_003805_TXN_0019,CUST_003805,21-03-2022,50.14,Subscription,Completed,Credit Card,2022-03,2020-09,2022-03
CUST_003805_TXN_0020,CUST_003805,21-04-2022,44.88,Subscription,Completed,Wire Transfer,2022-04,2020-09,2022-04
CUST_003805_TXN_0021,CUST_003805,21-05-2022,51.17,Subscription,Completed,Credit Card,2022-05,2020-09,2022-05
CUST_003805_TXN_0022,CUST_003805,21-06-2022,49.69,Subscription,Completed,Credit Card,2022-06,2020-09,2022-06
CUST_003805_TXN_0023,CUST_003805,21-07-2022,49.81,Subscription,Completed,ACH,2022-07,2020-09,2022-07
CUST_003805_TXN_0024,CUST_003805,21-08-2022,53.83,Subscription,Completed,ACH,2022-08,2020-09,2022-08
CUST_003805_TXN_0025,CUST_003805,21-09-2022,49.34,Subscription,Completed,PayPal,2022-09,2020-09,2022-09
CUST_003805_TXN_0026,CUST_003805,21-10-2022,45.34,Subscription,Completed,Wire Transfer,2022-10,2020-09,2022-10
CUST_003805_TXN_0027,CUST_003805,21-11-2022,45.65,Subscription,Completed,Wire Transfer,2022-11,2020-09,2022-11
CUST_003805_TXN_0028,CUST_003805,21-12-2022,46.9,Subscription,Completed,Credit Card,2022-12,2020-09,2022-12
CUST_003805_TXN_0029,CUST_003805,21-01-2023,48.1,Subscription,Completed,Credit Card,2023-01,2020-09,2023-01
CUST_003805_TXN_0030,CUST_003805,21-02-2023,46.77,Subscription,Completed,Credit Card,2023-02,2020-09,2023-02
CUST_003805_TXN_0031,CUST_003805,21-03-2023,46.93,Subscription,Completed,Credit Card,2023-03,2020-09,2023-03
CUST_003805_TXN_0032,CUST_003805,21-04-2023,52.4,Subscription,Completed,Wire Transfer,2023-04,2020-09,2023-04
CUST_003805_TXN_0033,CUST_003805,21-05-2023,50.67,Subscription,Completed,Credit Card,2023-05,2020-09,2023-05
CUST_003805_TXN_0034,CUST_003805,21-06-2023,47.15,Subscription,Completed,Credit Card,2023-06,2020-09,2023-06
CUST_003805_TXN_0035,CUST_003805,21-07-2023,50.59,Subscription,Completed,ACH,2023-07,2020-09,2023-07
CUST_003805_TXN_0036,CUST_003805,21-08-2023,47.21,Subscription,Completed,ACH,2023-08,2020-09,2023-08
CUST_003805_TXN_0037,CUST_003805,21-09-2023,48.66,Subscription,Completed,Credit Card,2023-09,2020-09,2023-09
CUST_003805_TXN_0038,CUST_003805,21-10-2023,46.23,Subscription,Completed,Credit Card,2023-10,2020-09,2023-10
CUST_003805_TXN_0039,CUST_003805,21-11-2023,49.57,Subscription,Completed,Credit Card,2023-11,2020-09,2023-11
CUST_003805_TXN_0040,CUST_003805,21-12-2023,52.81,Subscription,Completed,Credit Card,2023-12,2020-09,2023-12
CUST_003805_TXN_0041,CUST_003805,21-01-2024,53.01,Subscription,Completed,ACH,2024-01,2020-09,2024-01
CUST_003805_TXN_0042,CUST_003805,21-02-2024,52.96,Subscription,Completed,Wire Transfer,2024-02,2020-09,2024-02
CUST_003805_TXN_0043,CUST_003805,21-03-2024,45.54,Subscription,Completed,Wire Transfer,2024-03,2020-09,2024-03
CUST_003805_TXN_0044,CUST_003805,21-04-2024,52.96,Subscription,Completed,Credit Card,2024-04,2020-09,2024-04
CUST_003805_TXN_0045,CUST_003805,21-05-2024,52.09,Subscription,Completed,Credit Card,2024-05,2020-09,2024-05
CUST_003805_TXN_0046,CUST_003805,21-06-2024,49.15,Subscription,Completed,Credit Card,2024-06,2020-09,2024-06
CUST_003805_TXN_0047,CUST_003805,21-07-2024,52.82,Subscription,Completed,Credit Card,2024-07,2020-09,2024-07
CUST_003805_TXN_0048,CUST_003805,21-08-2024,46.08,Subscription,Completed,PayPal,2024-08,2020-09,2024-08
CUST_003805_TXN_0049,CUST_003805,21-09-2024,48.79,Subscription,Completed,ACH,2024-09,2020-09,2024-09
CUST_003805_TXN_0050,CUST_003805,21-10-2024,68.57,Subscription,Completed,Wire Transfer,2024-10,2020-09,2024-10
CUST_003805_TXN_0051,CUST_003805,21-11-2024,47.19,Subscription,Completed,ACH,2024-11,2020-09,2024-11
CUST_003805_TXN_0052,CUST_003805,21-12-2024,47.06,Subscription,Completed,Credit Card,2024-12,2020-09,2024-12
CUST_003806_TXN_0001,CUST_003806,27-10-2023,158.26,New,Completed,Credit Card,2023-10,2023-10,2023-10
CUST_003806_TXN_0002,CUST_003806,27-11-2023,150.81,Subscription,Completed,ACH,2023-11,2023-10,2023-11
CUST_003806_TXN_0003,CUST_003806,27-12-2023,162.06,Subscription,Completed,Credit Card,2023-12,2023-10,2023-12
CUST_003806_TXN_0004,CUST_003806,27-01-2024,139.53,Subscription,Completed,Credit Card,2024-01,2023-10,2024-01
CUST_003806_TXN_0005,CUST_003806,27-02-2024,138.98,Subscription,Completed,ACH,2024-02,2023-10,2024-02
CUST_003806_TXN_0006,CUST_003806,27-03-2024,154.07,Subscription,Completed,Credit Card,2024-03,2023-10,2024-03
CUST_003806_TXN_0007,CUST_003806,27-04-2024,160.72,Subscription,Completed,Wire Transfer,2024-04,2023-10,2024-04
CUST_003806_TXN_0008,CUST_003806,27-05-2024,141.83,Subscription,Completed,Credit Card,2024-05,2023-10,2024-05
CUST_003806_TXN_0009,CUST_003806,27-06-2024,142.65,Subscription,Completed,Wire Transfer,2024-06,2023-10,2024-06
CUST_003806_TXN_0010,CUST_003806,27-07-2024,154.92,Subscription,Completed,Wire Transfer,2024-07,2023-10,2024-07
CUST_003806_TXN_0011,CUST_003806,27-08-2024,148.13,Subscription,Completed,Credit Card,2024-08,2023-10,2024-08
CUST_003806_TXN_0012,CUST_003806,27-09-2024,160.18,Subscription,Completed,Credit Card,2024-09,2023-10,2024-09
CUST_003806_TXN_0013,CUST_003806,27-10-2024,152.08,Subscription,Completed,Credit Card,2024-10,2023-10,2024-10
CUST_003806_TXN_0014,CUST_003806,27-11-2024,145.6,Subscription,Completed,Credit Card,2024-11,2023-10,2024-11
CUST_003806_TXN_0015,CUST_003806,27-12-2024,142.99,Subscription,Completed,Credit Card,2024-12,2023-10,2024-12
CUST_003807_TXN_0001,CUST_003807,18-02-2024,63.46,New,Completed,Credit Card,2024-02,2024-02,2024-02
CUST_003807_TXN_0002,CUST_003807,18-03-2024,44.18,Subscription,Completed,ACH,2024-03,2024-02,2024-03
CUST_003807_TXN_0003,CUST_003807,18-04-2024,46.73,Subscription,Completed,Credit Card,2024-04,2024-02,2024-04
CUST_003807_TXN_0004,CUST_003807,18-05-2024,48.51,Subscription,Completed,Credit Card,2024-05,2024-02,2024-05
CUST_003807_TXN_0005,CUST_003807,18-06-2024,66.58,Subscription,Completed,Credit Card,2024-06,2024-02,2024-06
CUST_003807_TXN_0006,CUST_003807,18-07-2024,45.78,Subscription,Completed,Credit Card,2024-07,2024-02,2024-07
CUST_003807_TXN_0007,CUST_003807,18-08-2024,50.23,Subscription,Completed,PayPal,2024-08,2024-02,2024-08
CUST_003807_TXN_0008,CUST_003807,18-09-2024,47.82,Subscription,Completed,Wire Transfer,2024-09,2024-02,2024-09
CUST_003807_TXN_0009,CUST_003807,18-10-2024,47.15,Subscription,Completed,Credit Card,2024-10,2024-02,2024-10
CUST_003807_TXN_0010,CUST_003807,18-11-2024,53.21,Subscription,Completed,ACH,2024-11,2024-02,2024-11
CUST_003807_TXN_0011,CUST_003807,18-12-2024,49.6,Subscription,Completed,Wire Transfer,2024-12,2024-02,2024-12
CUST_003808_TXN_0001,CUST_003808,28-12-2023,408.41,New,Completed,Credit Card,2023-12,2023-12,2023-12
CUST_003808_TXN_0002,CUST_003808,28-01-2024,410.96,Subscription,Completed,ACH,2024-01,2023-12,2024-01
CUST_003808_TXN_0003,CUST_003808,28-02-2024,417.61,Subscription,Completed,ACH,2024-02,2023-12,2024-02
CUST_003808_TXN_0004,CUST_003808,28-03-2024,398.93,Subscription,Completed,Wire Transfer,2024-03,2023-12,2024-03
CUST_003808_TXN_0005,CUST_003808,28-04-2024,415.98,Subscription,Completed,ACH,2024-04,2023-12,2024-04
CUST_003808_TXN_0006,CUST_003808,28-05-2024,375.85,Subscription,Completed,PayPal,2024-05,2023-12,2024-05
CUST_003808_TXN_0007,CUST_003808,28-06-2024,407.79,Subscription,Completed,Wire Transfer,2024-06,2023-12,2024-06
